餘甘子,＜i＞Phyllanthus emblica＜/i＞ Linn.
黃條葉蚤,＜i＞Phyllotreta striolata＜i＞
疫病菌,＜i＞Phytophthora ＜i＞spp.
疫病菌,＜i＞Phytophthora palmivora＜/i＞
疫病菌,＜i＞Phytophthora＜/i＞ sp.
皮蛋,＜i＞Pidan＜/i＞
走燈苔屬,＜i＞Plagiomnium＜/i＞
柑桔粉介殼蟲,＜i＞Planococcus citri＜/i＞
番石榴粉介殼蟲,＜i＞Planococcus minor＜/i＞
桔梗,＜i＞Platycodon grandiflorus ＜/i＞ (Jacq.) A. DC.
桔梗,＜i＞Platycodon grandiflorus＜/i＞
豹鱠,＜i＞Plectropomus leopardus＜/i＞
豹鱠,＜i＞Plectropomus leopardus＜i＞
甘藷基腐病,＜i＞Plenodomus destruens＜/i＞
杏鮑菇,＜i＞Pleurotus eryngii＜/i＞
杏鮑菇,＜i＞Pleurotus eryngii＜i＞
小菜蛾,＜i＞Plutella xylostella＜/i＞
夜來香,＜i＞Polianthes tuberosa＜/i＞ L.
福壽螺,＜i＞Pomacea canaliculata＜/i＞
嗜菊短頭脊沫蟬,＜i＞Poophilus costalis＜/i＞
茯苓,＜i＞Poria cocos＜/i＞
茯苓,＜i＞Poria＜/i＞
紅星梭子蟹,＜i＞Portuns sanguinolentus＜/i＞
遠海梭子蟹,＜i＞Portunus pelagicus＜/i＞
大眼鯛,＜i＞Priacanthus macracanthus＜/i＞
增殖,＜i＞proliferation＜/i＞
櫻花,＜i＞Prunus＜/i＞ spp.
瓜類細菌性角斑病菌,＜i＞Pseudomonas syringae＜/i＞ pv. ＜i＞lacrymans＜/i＞
番石榴,＜i＞Psidium guajava＜/i＞
番石榴,＜i＞Psidium guajava＜i/＞ L.
翼豆,＜I＞Psophocarpus tetragonolobus＜/I＞ (L.) DC.
扁莎屬,＜i＞Pycreus＜/i＞
石葦屬,＜i＞Pyrrosia＜/i＞
砂梨,＜i＞Pyrus pyrifolia＜/i＞
腐霉菌,＜i＞Pythium helicoides＜/i＞
青枯病菌,＜i＞Ralstonia solanacearum＜/i＞
青枯病,＜i＞Ralstonia solanacearum＜/i＞
腎藥蘭,＜i＞Renanthera＜/i＞
腎藥蘭,＜i＞Renanthera＜/i＞ hybrid
腎藥蘭類,＜i＞Renanthera＜/i＞ spp.
白鶴靈芝,＜i＞Rhinacanthus nasutus＜/i＞ (L.) Kurz
紋枯病菌,＜i＞Rhizoctonia solani＜/i＞
絲核菌AG-1 IA,＜i＞Rhizoctonia solani＜/i＞ AG-1 IA
毛燈苔屬,＜i＞Rhizomnium＜/i＞
烏來杜鵑,＜i＞Rhododendron kanehirai＜/i＞
台灣高山杜鵑,＜i＞Rhododendron rubropilosum＜/i＞
狐狸尾蘭,＜i＞Rhynchostylis gigan
狐狸尾蘭,＜i＞Rhynchostylis gigantea＜/i＞
雷氏桿菌,＜i＞Riemerella anatipestifer＜/i＞
水禽雷氏桿菌症,＜i＞Riemerella anatipestifer＜/i＞ Infection
玫瑰,＜i＞Rosa＜/i＞
＜i＞S＜/i＞-(+)-伽羅木醇,＜i＞S＜/i＞-(+)-Linalool
銀柳,＜i＞Salix gracilistyla＜/i＞ Miq.
水社柳,＜i＞Salix kusanoi＜/i＞
沙門氏菌,＜i＞Salmonella＜/i＞
沙門氏桿菌,＜i＞Salmonella＜/i＞ spp.
沙門氏菌,＜i＞Salmonella＜i＞
沙門氏桿菌,＜i＞salmonella＜i＞ spp.
丹參,＜i＞Salvia miltiorrhiza＜/i＞
丹參,＜i＞Salvia miltiorrhiza＜/i＞ Bunge
丹參,＜i＞Salvia miltiorrhza Bunge＜/i＞
無患子,＜i＞Sapindus mukorossii＜/i＞
海木耳,＜i＞Sarcodia suieae＜/i＞
黑星銀(魚共),＜i＞Scatophagus argus＜/i＞
阿里山五味子,＜i＞Schisandra arisanensis＜/i＞
小黃薊馬,＜i＞Scirtothrips dorsalis＜/i＞
小黃薊馬,＜i＞Scirtothrips dorsalis＜i＞
白絹病,＜i＞Scleotium rolfsii＜/i＞
花腹鯖,＜i＞Scomber Australasicus＜i＞
高頭蝠,＜i＞Scotophilus＜/i＞ sp.
黃芩,＜i＞Scutellaria baicalensis＜/i＞ Georgi
鋸緣青蟹,＜i＞Scylla serrata＜/i＞
龍鬚菜,＜i＞Sechium edule＜/i＞
萊氏擬烏賊,＜i＞Sepioteuthis lessoniana＜/i＞
正櫻蝦,＜i＞Sergestes lucens＜/i＞
櫻花蝦,＜i＞Sergia＜/i＞ shrimp
小米,＜i＞Setaria italica＜/i＞(L.) P. Beauv.
狗尾草、族群遺傳,＜i＞Setaria viridis＜/i＞
芽體誘導,＜i＞shoot induction＜/i＞
米象,＜i＞Sitophilus oryzae＜/i＞
番茄,＜i＞Solanum lycopericum＜/i＞
茄子,＜i＞Solanum melongena＜/i＞
馬鈴薯,＜i＞Solanum tuberosum＜/i＞
紫苞舌蘭,＜i＞Spathoglottis plicata＜/i＞
苞舌蘭,＜i＞Spathoglottis＜/i＞
苞舌蘭,＜i＞Spathoglottis＜i＞
尖瓣花,＜i＞Sphenoclea zeylanica＜/i＞ Gaertn.
綬草,＜i＞Spiranthes sinensis ＜/i＞(Pers.) Ames.
甜菜夜蛾,＜i＞Spodoptera exigua＜/i＞
斜紋夜蛾,＜i＞Spodoptera litura＜/i＞
金黃色葡萄球菌,＜i＞Staphylococcus aureus＜/i＞
稻細蟎,＜i＞Steneotarsonemus spinki＜i＞ Smiley
放線菌,＜i＞Streptomyces ＜/i＞ spp.
鏈黴菌,＜i＞Streptomyces saraceticus＜/i＞ 31
鏈黴菌S1,＜i＞Streptomyces sp.＜/i＞S1
放線菌,＜i＞Streptomyces＜/i＞ spp.
萼柱珊瑚,＜i＞Stylophora pistillata＜/i＞
臺灣破傘菊,＜i＞Syneilesis intermedia＜/i＞
合果芋,＜i＞Syngonium podophyllum＜/i＞
神秘果,＜i＞Synsepalm dulcificum＜i＞
丁香酚,＜i＞Syringin＜/i＞
二點葉?,＜i＞T. urticae＜/i＞ （Koch）
東亞游離尾蝠,＜i＞Tadarida insignis＜/i＞
臺灣杉,＜i＞Taiwania cryptomerioides＜/i＞
台灣條紋松鼠,＜i＞Tamiops maritimus formosanus＜/i＞
大葉桑寄生,＜i＞Taxillus liquidambaricolus＜/i＞
台灣紅豆杉,＜I＞Taxus mairei＜/I＞
臺灣紅豆杉,＜i＞Taxus sumatrana＜/i＞
南洋紅豆杉,＜i＞Taxus sumatrana＜/i＞
台灣紅豆杉,＜i＞Taxus sumatrana＜/i＞
紅豆杉,＜i＞Taxus sumatrana＜/i＞
＜i＞TERMINAL FLOWER 1＜/i＞,＜i＞TERMINAL FLOWER 1＜/i＞
番杏,＜i＞Tetragonia tetragonioides＜/i＞
神澤氏葉?,＜i＞Tetranychus kanzawai ＜/i＞Kishida
二點葉蟎,＜i＞Tetranychus urticae＜/i＞
南黃薊馬,＜i＞Thrips palmi＜/i＞
南黃薊馬,＜i＞Thrips palmi＜i＞
番茄褪綠病毒,＜i＞Tomato chlorosis virus＜i＞
番茄斑點萎凋病毒,＜i＞Tomato spot wilt virus＜/i＞
番茄斑點萎凋病毒屬,＜i＞Tospovirus＜/i＞
蕃茄斑點萎凋病毒屬,＜i＞Tospovirus＜/i＞
番茄斑點萎凋病毒屬,＜i＞Tospovirus＜i＞
疣燈苔屬,＜i＞Trachycystis＜
雲芝,＜i＞Trametes versicolor＜/i＞
帶魚屬魚類,＜i＞Trichiurus＜/i＞ spp.
木黴菌,＜i＞Trichoderma ＜/i＞spp.
木黴菌,＜i＞Trichoderma asperelloides＜/i＞
木黴菌,＜i＞Trichoderma＜/i＞
木黴菌,＜i＞Trichoderma＜/i＞ spp.
台灣招潮蟹,＜i＞Uca formosensis＜/i＞
劍尖槍鎖管,＜i＞Uroteuthis edulis＜/i＞
萬代蘭,＜i＞Vanda＜/i＞
萬代蘭類,＜i＞Vanda＜/i＞ alliances
萬代蝶蘭,＜i＞Vandaenopsis＜/i＞
蜂蟹蟎,＜i＞Varroa destructor＜/i＞
霜毛蝠,＜i＞Vespertilio sinensis＜/i＞
長豇豆,＜i＞Vig
豇豆,＜i＞Vigna sesquiped
長豇豆,＜i＞Vigna sesquipedalis (L.) Verdc＜/i＞
長豇豆,＜i＞Vigna unguiculata＜/i＞ subsp. sesquipedalis
山葵,＜i＞Wasabia japonica＜/i＞ Mastum
東方狗脊蕨,＜i＞Woodwardia prolifera＜/i＞ Hook.＆ Arn
茄科植物細菌性斑點病菌,＜i＞Xanthomonas axonopodis＜/i＞ pv. ＜i＞vesicatoria＜/i＞ (＜i＞X. euvesicatoria＜/i＞)、＜i＞Xanthomonas vesica
白葉枯病菌,＜i＞Xanthomonas oryzae＜/i＞ pv. ＜i＞oryzae＜/i＞
美鐵芋,＜i＞Zamioculcas zamiifolia＜/i＞
白花海芋,＜i＞Zantedeschia aethiopica＜/i＞
海芋,＜i＞Zantedeschia aethiopica＜/i＞
海芋,＜i＞Zantedeschia＜/i＞ L.
玉米,＜i＞Zea maize＜/i＞
櫸樹,＜i＞Zelkova serrata＜/i＞
兔海葵綠螢光蛋白質基因,＜i＞Zoanthus＜/i＞ sp. Green Flourescent Prote
矮南瓜黃化嵌紋病毒,＜i＞Zucchini yellow mosaic virus＜/i＞
12種戴奧辛類多氯聯苯,12DL-PCB
17種戴奧辛,17PCDD/PCDF
一維動力系統模擬,1-D powertrain simulation
1-甲基環丙烯,1-MCP
1甲基環丙烯,1-MCP
1-MCP,1-MCP
1-MCP,1-methylcyclopropene
1-甲基環丙烯,1-Methylcyclopropene
一甲基環丙烯,1-Methylcyclopropene (1-MCP)
"2,3,7,8-TCDD","2,3,7,8-TCDD"
2、4地,"2,4-D"
20種多溴聯苯同源物,20 PBBs
24種多溴二苯醚同源物,24 PBDEs
2-氯乙醇,2-chloroethanol
掃描式電子顯微鏡用微電腦斷層儀,3D Micro-CT for SEM
三維點雲,3D Point Clouds
3T3-L1前脂肪細胞,3T3-L1 preadipocytes
農業4.0,4.0 of the Agriculture
4.0專案辦公室,4.0 Project Office
壬基酚,4-nonylphenol
50℃預清洗,50℃ pre-washing
氨基乙醯丙酸,"5-aminolevulinic acid, (ALA)"
5-甲氧基色胺酸,5-methoxytryptophan
鈷-60,60Co
90天餵食毒性試驗,90-day feeding toxicity study
瓜類細菌性角斑病,a
一雲多螢手指頭全方位展示科技,A cloud multi-firefly finger omni-directional demonstration science and technology
驅猴預警系統,A prevention system for driving away the monkeys
茶園,a tea plantation
亞洲獸醫學校聯盟(簡寫),AAVS
蕉麻萎縮病毒,Abaca Bunchy Top Virus
鮑魚,abalon
九孔,Abalone
鮑魚,abalone
荒廢竹林,abandoned
荒廢竹林,Abandoned Bamboo
廢棄枝條,abandoned branches
秋葵,Abelmoschus esculentus
專長技能,Ability
非生物性逆境,Abiotic stress
非生物性逆境容忍,abiotic stress tolerance
非生物型逆境,abiotic stresses
黃金果,ABIU
原住民,aboriginal
原民作物,aboriginal crop
原民作物,aboriginal crops
民族植物,Aboriginal plant
原住民部落,Aboriginal tribe
原住民,Aborigine
原住民部落,Aborigine Tribe
焦核,aborted seed
離層酸,abscisic acid
絕對立體組態,Absolute configuration
絕對密度,Absolute density
資源指標,Abundance Index
資源量指標,Abundance Index
豐度指標,Abundance index
台灣相思樹,Acacia confusa
產學合作,Academic-industry Cooperation
產學交流,Academic-Industry Exchange
爵床科,Acanthaceae
殺?劑,Acaricides
殺蟎劑,acaricides
催熟,accelerate ripening
加速度紀錄器,acceleration data logger
岩鷯,Accentors
生物學允捕量,acceptable biological catch (ABC)
每日容許攝入量,Acceptable Daily Intake
馴化,Acclimation
馴化,acclimatization
因應對策,Accordance Strategy
驗證,Accreditation
認證實驗室,Accreditation Lab
生物積溫模式,accumlated temperature model
表土累積磷,Accumulated Phosphate in Top Soil
癒合,accumulation
冰醋酸,Acetic acid
醋酸菌,Acetobacter xylinum
乙醯乳酸合成酵素活性,acetolactate synthase (ALS) activity
乙醯膽鹼脂酶,Acetylcholinesterase
酸處理法,Acid Pretreatment
酸性乳飲料,Acidified milk drinks
酸漬,acidity
瓜類細菌性果斑病菌,Acidovorax avenae subsp. citrulli
耐酸性,Acid-tolerance
殼斗種子,Acorns seeds
聲紋,acoustic
聲學,Acoustic
尼羅草,Acroceras macrum
丙烯醯胺,acrylamide
激發光,actinic light
獼猴桃屬,Actinidia
放線菌,actinomyces
放線菌,Actinomycetes
行動載具,Action carrier
行動載具(PDA或平板電腦),Action carrier (PDA or Tablet PC)
行動計畫,action plan
行動方案,Action plan
行動研究,Action Reasearch
行動研究,Action Research
休耕地活化,Activate fallow land
活化休耕田,Activated Fallow Fields
活性污泥,Activated sludge
活化,Activation
活性碳,Active Carbon
活性成分,active components
活性成分,Active Iingredient
有效成分,Active Ingredient
活性成分,Active Ingredient
有效成份,Active ingredient
活性成分,Active ingredients
活性,Activity
活動量,activity
參訪活動,activity arrange
活性分析,activity assay
活動模式,activity pattern
活性試驗,Activity test
急性熱緊迫,Acute heat stress
急性肝胰腺壞死病,acute hepatopancreatic necrosis disease
口服急毒性,Acute Oral Toxicity
調適措施,Adaptation
農業生產調適,Adaptation of Agricultural Production
調適策略,Adaptation Strategies
調適策略,adaptation strategy
森林生態系調適,Adaption of forest ecosystem
加值化,Added Values
加值技術,added-value technique
加值,adding value
添加劑,Additive
添加劑,additives
加值技術,add-value technique
可調行式,Adjustable Spacing
農業人力結構調整,Adjustment of agricultural Manpower Structure
農業產業結構調整,Adjustment of Agricultural Structure
調整耕作制度活化農地計畫,Adjustment of farming system to activate farmland program
漁產運銷制度之調適,adjustment of seafood marketing system
調整規劃,Adjustment Plan
調整策略,Adjustment Strategy
土地價格比準表,Adjustment Table of Land Price
佐劑,adjuvant
薏苡,Adlay
經營管理,administration management
行政執行,Administrative Execution
紅豆,Adsuki Bean
紐西蘭白兔成兔,adult New Zeland White rabbit
摻假鑑定,Adulterating Determination
攙假,adulteration
摻雜,Adulteration
混摻,Adulteration
混充檢驗,adulteration detection
高級產量試驗,Advance yield trial
高階敷料,Advanced Wound Dressing
不定芽,Adventitions Shoot
不定芽,adventitious bud
不定芽,Adventitious buds
逆境,Adversity
逆境選育,Adversity Climate Propagation
宣傳,Advertisement
新農民的輔導策略,Advisory Mechanism for Beginning Farmers
諮詢服務,advisory service
成效宣導,Advocate Achievements
紅豆,Adzuki Bean
紅豆,Adzuki Beans
曝氣廢水,aerating wastewater
航攝影像,Aerial Images
航照影像,Aerial photography images
航照影像,Aerial photos
高空作業,aerial work
通氣稻,Aerobic Rice
好氣處理,Aerobic treatment
氣霧栽培,Aeroponic Cultivation
氣霧耕,Aeroponic culture
霧耕,aeroponics
防災美學,aesthetics of disaster prevention
造林,afforestation
平地農地造林,Afforestation of Plain Area
黃麴毒素,aflatoxin
非洲慈鯛,African Cichlidae
非洲紅茄,African Eggplant
非洲茄,African eggplant
非洲紅茄,African eggplant (Salanum integrifolium Poir)
萬壽菊,African marigold
非洲豬瘟,African swine fever
百子蓮,Agapanthus
洋菜,agar
傘菌目,Agaricales
洋菇,Agaricus bisporus
巴西蘑菇,Agaricus blazei murill
巴西蘑菇培養基,Agaricus blazei Murill culture
巴西蘑菇,Agaricus subrufescens
沉香,agarwood
龍舌蘭科,Agavaceae
模擬程式,AGDISP
年齡,Age
年齡與成長,age and growth
年齡及成長,age and growth
年齡形質,Age Character
年齡組成,Age Composition
年齡與成長,age composition
年齡判定,Age Determination
舊米,aged rice
陳米,aged rice
老茶,Aged tea
銀髮族,Ageing population
年齡結構族群模式,Age-structued Population Model
年齡結構模式,Age-structured model
團集作用,agglomeration
聚集費洛蒙,aggregation pheromone
食農教育,Agirculture and food education
粗肋草,Aglaonema
農業環境政策,Agrarian Environmental Policy; Agrarumweltpolitik
農耕地景,Agrarian Landscape; Kulturlandschaft
食品安全檢驗與動植物防檢疫措施協定,Agreement on Application of Sanitary and Phytosanitary Measures
農企業,Agribusiness
農企業管理,Agribusiness
農產業創新經營模式,Agribusiness Innovation System
食農教育,Agric-Food Stuff education
農產加工品,Agricul processed products
農業災害,Agricultral disaster
農業數位知識,Agricultrual Digital Knowledge
農業廢棄物,agricultual waste
農業,Agricultural
農業貸款,Agricultural Loans
農地調適規劃,agricultural adaptation planning
農業與環境用水,agricultural and environmental water
農業療育,agricultural and horticultural rehabilitation
農牧用地,Agricultural and Husbandry Lands
農業應用,Agricultural Applications
農業學會,agricultural associations
農業有益昆蟲,Agricultural Beneficial Insects
農業大數據,Agricultural Big Data
農業生技,Agricultural Biotechnology
農業生物技術,Agricultural Biotechnology
農業生物科技產業,Agricultural Biotechnology Industry
農業預算,Agricultural Budget
農企業體系,Agricultural business system
農副產物,Agricultural by products
農作副產物,Agricultural byproduct
農業副產物,agricultural byproduct
農業副產物,Agricultural Byproducts
農業副產品,Agricultural by-products
農業雲端服務,Agricultural Cloud Management
農業擔保,Agricultural Collateral
農業競爭力,Agricultural Competitiveness
農業合作,Agricultural Cooperation
農業合作社,Agricultural cooperative
農業信用保證,Agricultural Credit Guarantee
農作物,agricultural crops
農業發展,Agricultural Development
農業發展規劃,agricultural development planning
農業數位知識,Agricultural Digital Knowledge
農業數位知識入口,Agricultural Digital Knowledge Portal
農業直接給付,agricultural direct payment
直接給付,Agricultural Direct Payment
農業災害,Agricultural disaster
農業專區,Agricultural Districts
農業生態工程技術,Agricultural Ecological Engineering Techniques
農業經濟,Agricultural Economics
農業生態系,Agricultural Ecosystem
農企業,Agricultural Enterprise
農業經營專區,agricultural enterprises zone
農業環境,agricultural environment
農業環境專家系統,Agricultural Environment Expert System
農業環境資訊,Agricultural Environment Information
農業環境監測,Agricultural Environmental Monitoring
農業推廣,Agricultural Extension
農業推廣策略,Agricultural Extension Policy
農業推廣體系,Agricultural Extension System
農業設施,agricultural facilities
農業設施產業,Agricultural Facilities Industry
農業設施,Agricultural Facility
農地膜,agricultural film
農業金融,Agricultural Finance
農業金融監理,Agricultural Finance Supervison
農業基因改造生物,Agricultural Genetically Modified Organisms
伴手禮,Agricultural Gift Product
農業輔導,Agricultural Guidance
農產保健食品,Agricultural Health Foods
農牧戶,Agricultural Household
農業收入保險,Agricultural Income Protection Insurance
農業所得支持,Agricultural Income Support
農業育成,Agricultural incubation
農業產業,Agricultural Industry
農產業,agricultural industry
農業資訊,Agricultural Information
農業資訊專員,Agricultural Information Agent
農業資訊傳播,Agricultural Information Communication
農業情資資料庫,Agricultural Information Database System
農業創新育成中心,agricultural innovation incubator
農業科技創新育成,Agricultural Innovation Incubator
農業創新,Agricultural inovation
農業保險,agricultural insurance
農場見習,agricultural internship
農業物聯網,Agricultural IoT
農業水利,Agricultural Irrigation Technology
農業知識,Agricultural Knowledge
從農人力調查,Agricultural labor survey
農地,agricultural land
農地政策,Agricultural Land Policy
農地利用,agricultural land use
農田地景,Agricultural landscape
農業旅遊產業,Agricultural Leisure Tourism Industry
農業自由化,Agricultural liberalization
農業長期生態,Agricultural Long Term Ecological
農業長期生態系,Agricultural Long Term Ecosystem
農損率,agricultural loss
農業損失,Agricultural Loss
農業機械,Agricultural Machinery
農機,Agricultural Machinery
農業經營企業化,Agricultural Management
農業管理,Agricultural management
經營管理,Agricultural Management
農業經營管理,Agricultural Management
農業經營管理能力,Agricultural Management Competence
農業人力結構,Agricultural Manpower Structure
農業氣象,Agricultural Meteorology
農業微生物種原庫,agricultural microbial bank
農業多功能價值,agricultural multifunction value
農業多功能性,Agricultural Multifunctionality
農業談判,Agricultural Negotiations
農業職業病,Agricultural Occupational Disease
農業職業傷害,Agricultural Occupational Injury
農業有機廢棄物,Agricultural organic waste
農業館,Agricultural Pavilion
農業害蟲,Agricultural Pests
農業政策,Agricultural Policy
農業政策資訊平台,Agricultural Policy Information Platform
農業政策議題,Agricultural Policy Issues
農業政策模型,Agricultural Policy Model
農業政策改革,Agricultural Policy Reform
農地汙染控制,Agricultural Pollution Control
農產品,Agricultural Pproduct
農業操作,Agricultural Practice
農業規範,Agricultural Practices
農業益生菌,agricultural probiotics
農特產品,agricultural processed products
農產加工品,agricultural processed products
農業生產,Agricultural produce
農產品,Agricultural Product
農產品外銷,agricultural product export
農產品履歷管理資訊系統,Agricultural Product Traceability System
四章一Ｑ,Agricultural product traceability system
農業生產,agricultural production
農業經營主體,Agricultural Production Business Entities
農業生產函數,Agricultural Production Function
農業生產力指標,Agricultural Production index
農業生產力4.0,Agricultural Productivity 4.0
農產品,Agricultural Products
農糧產品,agricultural products
農產品外銷,Agricultural Products Export
農產品行銷,Agricultural products marketing
農產品安全,Agricultural Products Safety
安全農業品,Agricultural products with safety verification
農業計畫,Agricultural Projects
農產業天然災害救助,Agricultural Relief of Natural Disaster
農業遙測,Agricultural Remote Sensing
農業廢棄物,Agricultural residues
農業副產物,Agricultural residues
農業資源,Agricultural resources
農業資源利用,Agricultural resources utilization
農業收入保險,agricultural revenue insurance
農業風險,Agricultural Risk
農安教育,Agricultural Safety Education
農業科技,Agricultural Science and Technology
農業科技產業,Agricultural Science and Technology
農業科技展示,Agricultural science and technology demonstration
農業部門,Agricultural Sector
農事服務,agricultural service
農業技能,Agricultural skills
農業社會企業,Agricultural social enterprises
農業統計調查,agricultural statistical surveys
農情調查,agricultural status survey
農業策略,Agricultural Strategy
農業結構改善,Agricultural structural improvement
農業結構調整,Agricultural Structural Improvement
農業結構政策,Agricultural Structural Policy
農業產業結構調整,Agricultural Structure Adjustment
農業設施,Agricultural structures
農業後繼者,Agricultural Successor
農產品供應鏈,Agricultural Supply Chain
農用界面活性劑,agricultural surfactants
農情調查,agricultural survey
農業調查及統計,agricultural survey and statistics
農牧業經營概況調查資料,Agricultural Survey Data
農業人才培育,Agricultural Talents Cultivation
農業技術展示,Agricultural technique demostration
農業科技,Agricultural Technology
農業科專計畫,Agricultural Technology Development Program
農業技術展,Agricultural Technology Exhibition
農業科技產業,Agricultural Technology Industry
農業科技研究院,Agricultural Technology Research Institute
農業旅遊,Agricultural tourism
農業訓練,Agricultural Training
農業專業訓練,Agricultural Training Courses
農業設施,Agricultural undercover
農業價值鏈,Agricultural value chain
